Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
851930 - Turntables (record-decks),,10.00,10.00,1,,,,South Africa
851950 - Telephone answering machines,,0.00,0.00,1,,,,South Africa
"851981 - - Using magnetic, optical or semiconductor media",,10.00,10.00,1,,,,South Africa
851989 - - Other,,10.00,10.00,5,,,,South Africa
852110 - Magnetic tape-type,,10.00,10.00,9,,,,South Africa
852190 - Other,,11.67,11.67,3,,,,South Africa
852210 - Pick-up cartridges,,10.00,10.00,1,,,,South Africa
852290 - Other,,10.00,10.00,1,,,,South Africa
852321 - - Cards incorporating a magnetic stripe,,10.00,10.00,1,,,,South Africa
852329 - - Other,,10.00,10.00,9,,,,South Africa
852341 - - Unrecorded,,10.00,10.00,7,,,,South Africa
852349 - - Other,,10.00,10.00,8,,,,South Africa
852351 - - Solid-state non-volatile storage devices,,10.00,10.00,1,,,,South Africa
852352 - - “Smart cards”,,0.00,0.00,3,,,,South Africa
852359 - - Other,,5.00,5.00,2,,,,South Africa
852380 - Other,,8.57,8.57,7,,,,South Africa
852550 - Transmission apparatus,,7.50,7.50,6,1,,,South Africa
852560 - Transmission apparatus incorporating reception apparatus,,0.00,0.00,7,,,,South Africa
"852580 - Television cameras, digital cameras and video camera recorders",,15.00,15.00,4,,,,South Africa
852610 - Radar apparatus,,7.50,7.50,1,,,,South Africa
852691 - - Radio navigational aid apparatus,,7.50,7.50,6,,,,South Africa
852692 - - Radio remote control apparatus,,7.50,7.50,1,,,,South Africa
852712 - - Pocket-size radio cassette-players,,10.00,10.00,1,,,,South Africa
852713 - - Other apparatus combined with sound recording or reproducing apparatus,,10.00,10.00,1,,,,South Africa
852719 - - Other,,10.00,10.00,1,,,,South Africa
852721 - - Combined with sound recording or reproducing apparatus,,10.00,10.00,1,,,,South Africa
852729 - - Other,,10.00,10.00,1,,,,South Africa
852791 - - Combined with sound recording or reproducing apparatus,,10.00,10.00,1,,,,South Africa
852792 - - Not combined with sound recording or reproducing apparatus but combined with a clock,,10.00,10.00,1,,,,South Africa
852799 - - Other,,10.00,10.00,4,,,,South Africa
852842 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,10.00,10.00,1,,,,South Africa
852849 - - Other,,10.00,10.00,1,,,,South Africa
852852 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,10.00,10.00,1,,,,South Africa
852859 - - Other,,10.00,10.00,1,,,,South Africa
852862 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,10.00,10.00,1,,,,South Africa
852869 - - Other,,10.00,10.00,1,,,,South Africa
852871 - - Not designed to incorporate a video display or screen,,20.00,20.00,1,,,,South Africa
"852872 - - Other, colour",,20.00,20.00,9,,,,South Africa
"852873 - - Other, monochrome",,10.00,10.00,2,,,,South Africa
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,,8.89,8.89,9,,,,South Africa
852990 - Other,,10.00,10.00,3,,,,South Africa
853010 - Equipment for railways or tramways,,7.50,7.50,2,,,,South Africa
853080 - Other equipment,,7.50,7.50,1,,,,South Africa
853090 - Parts,,7.50,7.50,1,,,,South Africa
853110 - Burglar or fire alarms and similar apparatus,,10.00,10.00,3,,,,South Africa
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED),,0.00,0.00,1,,,,South Africa
853180 - Other apparatus,,10.00,10.00,1,,,,South Africa
853190 - Parts,,10.00,10.00,1,,,,South Africa
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,0.00,0.00,1,,,,South Africa
853221 - - Tantalum,,0.00,0.00,1,,,,South Africa
853222 - - Aluminium electrolytic,,0.00,0.00,1,,,,South Africa
"853223 - - Ceramic dielectric, single layer",,0.00,0.00,1,,,,South Africa
"853224 - - Ceramic dielectric, multilayer",,0.00,0.00,1,,,,South Africa
853225 - - Dielectric of paper or plastics,,0.00,0.00,1,,,,South Africa
853229 - - Other,,0.00,0.00,2,,,,South Africa
853230 - Variable or adjustable (pre-set) capacitors,,0.00,0.00,1,,,,South Africa
853290 - Parts,,0.00,0.00,1,,,,South Africa
"853310 - Fixed carbon resistors, composition or film types",,0.00,0.00,1,,,,South Africa
853321 - - For a power handling capacity not exceeding 20 W,,0.00,0.00,4,,,,South Africa
853329 - - Other,,0.00,0.00,4,,,,South Africa
853331 - - For a power handling capacity not exceeding 20 W,,0.00,0.00,3,,,,South Africa
853339 - - Other,,0.00,0.00,3,,,,South Africa
"853340 - Other variable resistors, including rheostats and potentiometers",,0.00,0.00,4,,,,South Africa
853390 - Parts,,0.00,0.00,1,,,,South Africa
853400 Printed circuits.,,0.00,0.00,1,,,,South Africa
853510 - Fuses,,10.00,10.00,6,,,,South Africa
853521 - - For a voltage of less than 72.5 kV,,10.00,10.00,9,,,,South Africa
853529 - - Other,,10.00,10.00,9,,,,South Africa
853530 - Isolating switches and make-and-break switches,,10.00,10.00,2,,,,South Africa
"853540 - Lightning arresters, voltage limiters and surge suppressors",,7.50,7.50,3,,,,South Africa
853590 - Other,,7.50,7.50,5,,,,South Africa
853610 - Fuses,,10.00,10.00,7,,,,South Africa
853620 - Automatic circuit breakers,,10.00,10.00,5,,,,South Africa
853630 - Other apparatus for protecting electrical circuits,,10.00,10.00,1,,,,South Africa
853641 - - For a voltage not exceeding 60 V,,10.00,10.00,1,,,,South Africa
853649 - - Other,,10.00,10.00,1,,,,South Africa
853650 - Other switches,,10.00,10.00,3,,,,South Africa
853661 - - Lamp-holders,,10.00,10.00,2,,,,South Africa
853669 - - Other,,10.00,10.00,2,,,,South Africa
"853670 - Connectors for optical fibres, optical fibre bundles or cables",,7.50,7.50,1,,,,South Africa
853690 - Other apparatus,,10.00,10.00,4,,,,South Africa
"853710 - For a voltage not exceeding 1,000 V",,10.00,10.00,1,,,,South Africa
"853720 - For a voltage exceeding 1,000 V",,10.00,10.00,1,,,,South Africa
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus",,7.50,7.50,2,,,,South Africa
853890 - Other,,15.00,15.00,1,,,,South Africa
853910 - Sealed beam lamp units,,10.00,10.00,1,,,,South Africa
853921 - - Tungsten halogen,,10.00,10.00,3,,,,South Africa
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,10.00,10.00,1,,,,South Africa
853929 - - Other,,10.00,10.00,5,,,,South Africa
"853931 - - Fluorescent, hot cathode",,10.00,10.00,2,,,,South Africa
853932 - - Mercury or sodium vapour lamps; metal halide lamps,,10.00,10.00,3,,,,South Africa
853939 - - Other,,10.00,10.00,2,,,,South Africa
853941 - - Arc-lamps,,10.00,10.00,1,,,,South Africa
853949 - - Other,,10.00,10.00,1,,,,South Africa
853950 - Light-emitting diode (LED) lamps,,20.00,20.00,1,,,,South Africa
853990 - Parts,,10.00,10.00,3,,,,South Africa
854011 - - Colour,,10.00,10.00,3,,,,South Africa
854012 - - Monochrome,,10.00,10.00,1,,,,South Africa
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,10.00,10.00,1,,,,South Africa
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,5.00,5.00,2,,,,South Africa
854060 - Other cathode-ray tubes,,10.00,10.00,1,,,,South Africa
854071 - - Magnetrons,,10.00,10.00,1,,,,South Africa
854079 - - Other,,10.00,10.00,1,,,,South Africa
854081 - - Receiver or amplifier valves and tubes,,10.00,10.00,1,,,,South Africa
854089 - - Other,,10.00,10.00,1,,,,South Africa
854091 - - Of cathode-ray tubes,,10.00,10.00,1,,,,South Africa
854099 - - Other,,10.00,10.00,1,,,,South Africa
"854110 - Diodes, other than photosensitive or light-emitting diodes (LED)",,0.00,0.00,1,,,,South Africa
854121 - - With a dissipation rate of less than 1 W,,0.00,0.00,1,,,,South Africa
854129 - - Other,,0.00,0.00,1,,,,South Africa
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,0.00,0.00,2,,,,South Africa
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED)",,0.00,0.00,4,,,,South Africa
854150 - Other semiconductor devices,,0.00,0.00,1,,,,South Africa
854160 - Mounted piezo-electric crystals,,0.00,0.00,1,,,,South Africa
854190 - Parts,,0.00,0.00,1,,,,South Africa
"854231 - - Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",,0.00,0.00,1,,,,South Africa
854232 - - Memories,,0.00,0.00,1,,,,South Africa
854233 - - Amplifiers,,0.00,0.00,1,,,,South Africa
854239 - - Other,,7.50,7.50,1,,,,South Africa
854290 - Parts,,0.00,0.00,1,,,,South Africa
854310 - Particle accelerators,,5.63,5.63,4,,,,South Africa
854320 - Signal generators,,7.50,7.50,4,,,,South Africa
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,7.50,7.50,1,,,,South Africa
854370 - Other machines and apparatus,,7.24,7.24,29,,,,South Africa
854390 - Parts,,7.50,7.50,1,,,,South Africa
854411 - - Of copper,,10.00,10.00,2,,,,South Africa
854419 - - Other,,15.00,15.00,4,,,,South Africa
854420 - Co-axial cable and other co-axial electric conductors,,10.00,10.00,2,,,,South Africa
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,10.00,10.00,1,,,,South Africa
854442 - - Fitted with connectors,,12.50,12.50,8,,,,South Africa
854449 - - Other,,15.00,15.00,7,,,,South Africa
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,10.00,10.00,4,,,,South Africa
854470 - Optical fibre cables,,0.00,0.00,2,,,,South Africa
854511 - - Of a kind used for furnaces,,7.50,7.50,1,,,,South Africa
854519 - - Other,,7.50,7.50,1,,,,South Africa
854520 - Brushes,,7.50,7.50,1,,,,South Africa
854590 - Other,,7.50,7.50,3,,,,South Africa
854610 - Of glass,,10.00,10.00,1,,,,South Africa
854620 - Of ceramics,,10.00,10.00,14,,,,South Africa
854690 - Other,,10.00,10.00,2,,,,South Africa
854710 - Insulating fittings of ceramics,,10.00,10.00,5,,,,South Africa
854720 - Insulating fittings of plastics,,10.00,10.00,1,,,,South Africa
854790 - Other,,10.00,10.00,3,,,,South Africa
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,10.00,10.00,3,,,,South Africa
854890 - Other,,10.00,10.00,1,,,,South Africa
,2017,,7.27,7.27,602,,,,South Africa
850110 - Motors of an output not exceeding 37.5 W,,7.50,7.50,5,,,,South Africa
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,7.50,7.50,1,,,,South Africa
850131 - - Of an output not exceeding 750 W,,7.50,7.50,5,,,,South Africa
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,,7.50,7.50,2,,,,South Africa
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,,7.50,7.50,2,,,,South Africa
850134 - - Of an output exceeding 375 kW,,7.50,7.50,5,,,,South Africa
"850140 - Other AC motors, single-phase",,7.50,7.50,2,,,,South Africa
850151 - - Of an output not exceeding 750 W,,7.50,7.50,3,,,,South Africa
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,,7.50,7.50,3,,,,South Africa
850153 - - Of an output exceeding 75 kW,,7.50,7.50,4,,,,South Africa
850161 - - Of an output not exceeding 75 kVA,,7.50,7.50,1,,,,South Africa
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,7.50,7.50,1,,,,South Africa
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,,7.50,7.50,1,,,,South Africa
850164 - - Of an output exceeding 750 kVA,,8.13,8.13,8,,,,South Africa
850211 - - Of an output not exceeding 75 kVA,,10.00,10.00,1,,,,South Africa
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,7.50,7.50,1,,,,South Africa
850213 - - Of an output exceeding 375 kVA,,7.50,7.50,6,,,,South Africa
850220 - Generating sets with spark-ignition internal combustion piston engines,,8.75,8.75,2,,,,South Africa
850231 - - Wind-powered,,7.50,7.50,1,,,,South Africa
850239 - - Other,,7.50,7.50,3,,,,South Africa
850240 - Electric rotary converters,,10.00,10.00,1,,,,South Africa
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,,7.50,7.50,4,,,,South Africa
850410 - Ballasts for discharge lamps or tubes,,7.50,7.50,3,,,,South Africa
850421 - - Having a power handling capacity not exceeding 650 kVA,,7.50,7.50,1,,,,South Africa
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,7.50,7.50,1,,,,South Africa
"850423 - - Having a power handling capacity exceeding 10,000 kVA",,7.50,7.50,4,,,,South Africa
850431 - - Having a power handling capacity not exceeding 1 kVA,,10.00,10.00,1,,,,South Africa
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,10.00,10.00,1,,,,South Africa
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,7.50,7.50,1,,,,South Africa
850434 - - Having a power handling capacity exceeding 500 kVA,,7.50,7.50,1,,,,South Africa
850440 - Static converters,,8.33,8.33,6,,,,South Africa
850450 - Other inductors,,7.50,7.50,2,,,,South Africa
850490 - Parts,,7.50,7.50,2,,,,South Africa
850511 - - Of metal,,7.50,7.50,2,,,,South Africa
850519 - - Other,,7.50,7.50,1,,,,South Africa
"850520 - Electro-magnetic couplings, clutches and brakes",,7.50,7.50,1,,,,South Africa
"850590 - Other, including parts",,7.50,7.50,1,,,,South Africa
850610 - Manganese dioxide,,10.00,10.00,1,,,,South Africa
850630 - Mercuric oxide,,10.00,10.00,1,,,,South Africa
850640 - Silver oxide,,10.00,10.00,1,,,,South Africa
850650 - Lithium,,10.00,10.00,1,,,,South Africa
850660 - Air-zinc,,10.00,10.00,1,,,,South Africa
850680 - Other primary cells and primary batteries,,10.00,10.00,2,,,,South Africa
850690 - Parts,,10.00,10.00,1,,,,South Africa
"850710 - Lead-acid, of a kind used for starting piston engines",,10.00,10.00,1,,,,South Africa
850720 - Other lead-acid accumulators,,10.00,10.00,1,,,,South Africa
850730 - Nickel-cadmium,,10.00,10.00,1,,,,South Africa
850740 - Nickel-iron,,10.00,10.00,1,,,,South Africa
850750 - Nickel-metal hydride,,10.00,10.00,1,,,,South Africa
850760 - Lithium-ion,,10.00,10.00,1,,,,South Africa
850780 - Other accumulators,,10.00,10.00,1,,,,South Africa
850790 - Parts,,10.00,10.00,2,,,,South Africa
"850811 - - Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",,10.00,10.00,1,,,,South Africa
850819 - - Other,,10.00,10.00,1,,,,South Africa
850860 - Other vacuum cleaners,,10.00,10.00,1,,,,South Africa
850870 - Parts,,10.00,10.00,1,,,,South Africa
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,10.00,10.00,2,,,,South Africa
850980 - Other appliances,,10.00,10.00,1,,,,South Africa
850990 - Parts,,10.00,10.00,1,,,,South Africa
851010 - Shavers,,10.00,10.00,1,,,,South Africa
851020 - Hair clippers,,10.00,10.00,1,,,,South Africa
851030 - Hair-removing appliances,,10.00,10.00,1,,,,South Africa
851090 - Parts,,10.00,10.00,1,,,,South Africa
851110 - Sparking plugs,,7.50,7.50,1,,,,South Africa
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,7.50,7.50,2,,,,South Africa
851130 - Distributors; ignition coils,,7.50,7.50,2,,,,South Africa
851140 - Starter motors and dual purpose starter-generators,,7.50,7.50,1,,,,South Africa
851150 - Other generators,,7.50,7.50,1,,,,South Africa
851180 - Other equipment,,7.50,7.50,1,,,,South Africa
851190 - Parts,,7.50,7.50,1,,,,South Africa
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,10.00,10.00,1,,,,South Africa
851220 - Other lighting or visual signalling equipment,,9.17,9.17,3,,,,South Africa
851230 - Sound signalling equipment,,8.75,8.75,2,,,,South Africa
"851240 - Windscreen wipers, defrosters and demisters",,10.00,10.00,1,,,,South Africa
851290 - Parts,,7.50,7.50,1,,,,South Africa
851310 - Lamps,,8.00,8.00,5,,,,South Africa
851390 - Parts,,7.50,7.50,1,,,,South Africa
851410 - Resistance heated furnaces and ovens,,7.50,7.50,1,,,,South Africa
851420 - Furnaces and ovens functioning by induction or dielectric loss,,7.50,7.50,1,,,,South Africa
851430 - Other furnaces and ovens,,7.50,7.50,2,,,,South Africa
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,,7.50,7.50,1,,,,South Africa
851490 - Parts,,7.50,7.50,1,,,,South Africa
851511 - - Soldering irons and guns,,7.50,7.50,1,,,,South Africa
851519 - - Other,,7.50,7.50,1,,,,South Africa
851521 - - Fully or partly automatic,,7.50,7.50,3,,,,South Africa
851529 - - Other,,7.50,7.50,1,,,,South Africa
851531 - - Fully or partly automatic,,7.50,7.50,1,,,,South Africa
851539 - - Other,,7.50,7.50,3,,,,South Africa
851580 - Other machines and apparatus,,7.50,7.50,2,,,,South Africa
851590 - Parts,,7.50,7.50,1,,,,South Africa
851610 - Electric instantaneous or storage water heaters and immersion heaters,,10.00,10.00,1,,,,South Africa
851621 - - Storage heating radiators,,10.00,10.00,1,,,,South Africa
851629 - - Other,,10.00,10.00,1,,,,South Africa
851631 - - Hair dryers,,10.00,10.00,1,,,,South Africa
851632 - - Other hair-dressing apparatus,,10.00,10.00,1,,,,South Africa
851633 - - Hand-drying apparatus,,10.00,10.00,1,,,,South Africa
851640 - Electric smoothing irons,,10.00,10.00,1,,,,South Africa
851650 - Microwave ovens,,10.00,10.00,1,,,,South Africa
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,10.00,10.00,1,,,,South Africa
851671 - - Coffee or tea makers,,10.00,10.00,1,,,,South Africa
851672 - - Toasters,,10.00,10.00,1,,,,South Africa
851679 - - Other,,10.00,10.00,3,,,,South Africa
851680 - Electric heating resistors,,10.00,10.00,1,,,,South Africa
851690 - Parts,,10.00,10.00,1,,,,South Africa
851711 - - Line telephone sets with cordless handsets,,0.00,0.00,2,,,,South Africa
851712 - - Telephones for cellular networks or for other wireless networks,,0.00,0.00,2,,,,South Africa
851718 - - Other,,0.00,0.00,2,,,,South Africa
851761 - - Base stations,,0.00,0.00,1,,,,South Africa
"851762 - - Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus",,1.25,1.25,8,,,,South Africa
851769 - - Other,,1.25,1.25,8,,,,South Africa
851770 - Parts,,0.00,0.00,2,,,,South Africa
851810 - Microphones and stands therefor,,10.00,10.00,1,,,,South Africa
